player_name,team,class_year,position,games_played,archetype_id,archetype_name,draft_probability,proj_salary_low,proj_salary_mid,proj_salary_high,pts_per_game,fg_pct,fg3_pct,ft_pct,ast_pct,reb_pct,blk_per_game,stl_per_game,usg_pct,ts_pct
Londynn Jones,USC Women of Troy Women's,SR,G,32.0,2,High-Volume Wing/Guard,,524990,617635,710281,10.5,0.383,0.327,0.844,0.139,0.036,0.2,0.7,0.238,0.519
Kennedy Smith,USC Women of Troy Women's,SO,G,29.0,2,High-Volume Wing/Guard,,542202,637885,733568,11.5,0.401,0.226,0.683,0.224,0.072,1.1,1.9,0.214,0.464
Malia Samuels,USC Women of Troy Women's,JR,G,30.0,1,Bench Guard/Wing,,558033,656510,754986,3.4,0.313,0.227,0.611,0.174,0.06,0.2,1.5,0.118,0.395
Dayana Mendes,USC Women of Troy Women's,SO,F,32.0,1,Bench Guard/Wing,,550048,647116,744183,3.0,0.374,0.327,0.611,0.118,0.111,0.3,0.3,0.143,0.477
Laura Williams,USC Women of Troy Women's,FR,F,31.0,3,Interior Specialist,,549432,646391,743349,2.9,0.424,0.0,0.5,0.063,0.175,1.2,0.3,0.127,0.442
Gerda Raulusaityte,USC Women of Troy Women's,FR,F,32.0,3,Interior Specialist,,535574,630087,724600,2.2,0.481,0.0,0.645,0.104,0.11,0.2,0.2,0.1,0.525
Rian Forestier,USC Women of Troy Women's,SO,G,13.0,1,Bench Guard/Wing,,527819,620964,714109,1.8,0.308,0.261,0.5,0.157,0.059,0.0,0.1,0.208,0.427
Jaylia Reed,Southern Lady Jaguars Women's,SR,G,34.0,1,Bench Guard/Wing,,480637,565455,650273,7.9,0.377,0.36,0.762,0.13,0.047,0.1,0.7,0.169,0.538
Jocelyn Tate,Southern Lady Jaguars Women's,SO,G,34.0,0,Elite Two-Way Big,,478108,562480,646853,7.8,0.377,0.235,0.57,0.229,0.153,0.6,1.9,0.257,0.42
Zaria Hurston,Southern Lady Jaguars Women's,JR,F,34.0,3,Interior Specialist,,476088,560103,644118,7.7,0.357,0.275,0.57,0.08,0.12,0.3,1.4,0.23,0.416
Olivia Delancy,Southern Lady Jaguars Women's,SR,G,33.0,1,Bench Guard/Wing,,471240,554400,637560,7.4,0.305,0.288,0.59,0.017,0.077,0.5,0.5,0.275,0.401
Mykayla Cunningham,Southern Lady Jaguars Women's,JR,G,30.0,1,Bench Guard/Wing,,437845,515111,592378,5.4,0.345,0.425,0.475,0.302,0.051,0.1,1.8,0.161,0.409
Jestiny Dixon,Southern Lady Jaguars Women's,JR,G,33.0,1,Bench Guard/Wing,,578105,680124,782142,4.5,0.42,0.351,0.594,0.12,0.086,0.2,1.4,0.128,0.483
D'Shantae Edwards,Southern Lady Jaguars Women's,SR,G,33.0,1,Bench Guard/Wing,,569137,669573,770009,4.0,0.269,0.16,0.718,0.138,0.071,0.1,1.6,0.17,0.386
Demonnie Lagway,Southern Lady Jaguars Women's,SR,G,33.0,1,Bench Guard/Wing,,552310,649777,747244,3.1,0.298,0.368,0.667,0.166,0.041,0.0,0.7,0.163,0.416
Kiana Wilson,Southern Lady Jaguars Women's,SR,G,28.0,1,Bench Guard/Wing,,522826,615090,707353,1.5,0.333,0.0,0.636,0.182,0.063,0.0,0.3,0.156,0.4
Aubri Wilkins,Southern Lady Jaguars Women's,SO,G,14.0,1,Bench Guard/Wing,,500289,588575,676861,0.3,0.222,0.0,0.0,0.136,0.064,0.0,0.2,0.185,0.201
Aliyah Collins,Southeastern Louisiana Lady Lions Women's,JR,G,29.0,2,High-Volume Wing/Guard,,599636,705455,811273,14.7,0.407,0.338,0.804,0.263,0.057,0.2,1.4,0.255,0.518
Lihi Azouri,Southeastern Louisiana Lady Lions Women's,FR,G,27.0,1,Bench Guard/Wing,,526608,619538,712469,10.6,0.346,0.39,0.864,0.122,0.046,0.1,0.7,0.216,0.491
Mia Ramos,Southeastern Louisiana Lady Lions Women's,FR,G,29.0,1,Bench Guard/Wing,,485805,571535,657265,8.2,0.398,0.28,0.786,0.08,0.066,0.0,1.0,0.202,0.489
Natalie Huff,Southeastern Louisiana Lady Lions Women's,FR,G,28.0,1,Bench Guard/Wing,,462665,544312,625958,6.9,0.318,0.125,0.602,0.216,0.067,0.2,1.8,0.216,0.377
Eryn McKinzie,Southeastern Louisiana Lady Lions Women's,SO,G,15.0,1,Bench Guard/Wing,,515110,606011,696913,9.9,0.343,0.19,0.806,0.133,0.09,0.5,1.0,0.25,0.4
Bethany Graves,Southeastern Louisiana Lady Lions Women's,JR,F,22.0,3,Interior Specialist,,428988,504692,580396,4.9,0.352,0.0,0.603,0.056,0.141,0.1,0.5,0.195,0.43
Taylor Wilkins,Southeastern Louisiana Lady Lions Women's,SR,G-F,27.0,1,Bench Guard/Wing,,547197,643761,740326,2.8,0.314,0.12,0.571,0.066,0.067,0.0,0.3,0.195,0.351
Taylor Ross,Southeastern Louisiana Lady Lions Women's,JR,F,22.0,3,Interior Specialist,,556519,654728,752937,3.3,0.566,0.0,0.65,0.041,0.112,0.2,0.3,0.134,0.584
Fatime Seck,Southeastern Louisiana Lady Lions Women's,JR,G,26.0,1,Bench Guard/Wing,,536376,631030,725685,2.2,0.263,0.279,0.462,0.061,0.092,0.3,0.8,0.132,0.353
Erynn Williams,Southeastern Louisiana Lady Lions Women's,SR,G,24.0,1,Bench Guard/Wing,,525918,618727,711535,1.7,0.216,0.333,0.688,0.067,0.086,0.1,0.7,0.102,0.341
Carmen Taylor,Southeast Missouri State Redhawks Women's,SR,G,32.0,2,High-Volume Wing/Guard,,565643,665462,765281,12.8,0.367,0.336,0.714,0.128,0.045,0.1,1.5,0.223,0.495
Lexi McCully,Southeast Missouri State Redhawks Women's,SR,G,32.0,2,High-Volume Wing/Guard,,537569,632434,727299,11.2,0.412,0.306,0.797,0.184,0.051,0.1,1.2,0.255,0.508
Kerra Jones,Southeast Missouri State Redhawks Women's,FR,G,32.0,3,Interior Specialist,,507033,596510,685986,9.5,0.518,0.231,0.663,0.088,0.155,1.1,0.7,0.238,0.562
Ainaya Williams,Southeast Missouri State Redhawks Women's,SO,C,29.0,3,Interior Specialist,,515670,606670,697671,10.0,0.51,0.0,0.726,0.056,0.15,1.0,0.6,0.278,0.565
Raissa Nsabua,Southeast Missouri State Redhawks Women's,SR,G,31.0,4,Efficient Role Player,,483870,569258,654647,8.1,0.459,0.333,0.735,0.272,0.099,0.3,1.3,0.18,0.549
Da'Kariya Jackson,Southeast Missouri State Redhawks Women's,SR,G,23.0,1,Bench Guard/Wing,,457814,538605,619396,6.6,0.353,0.303,0.677,0.096,0.082,0.5,0.8,0.168,0.453
Charmen Taylor,Southeast Missouri State Redhawks Women's,SR,G,25.0,1,Bench Guard/Wing,,575056,676537,778018,4.3,0.426,0.24,0.941,0.103,0.038,0.1,0.6,0.128,0.495
Zoey Rixter,Southeast Missouri State Redhawks Women's,FR,G,32.0,3,Interior Specialist,,552363,649839,747315,3.1,0.451,0.333,0.438,0.068,0.126,0.3,0.9,0.103,0.466
Madison Ayers,Southeast Missouri State Redhawks Women's,JR,G,24.0,1,Bench Guard/Wing,,562198,661409,760621,3.6,0.261,0.173,0.75,0.107,0.051,0.0,0.7,0.166,0.392
Noelani Dunn,Southeast Missouri State Redhawks Women's,FR,G,20.0,1,Bench Guard/Wing,,509838,599809,689780,0.8,0.143,0.0,0.526,0.217,0.092,0.1,0.4,0.197,0.266
Katie Davidson,South Florida Bulls Women's,SR,G-F,31.0,4,Efficient Role Player,,554142,651931,749721,12.2,0.439,0.388,0.828,0.095,0.052,0.5,0.6,0.205,0.554
Edyn Battle,South Florida Bulls Women's,SR,G,24.0,2,High-Volume Wing/Guard,,597121,702495,807869,14.6,0.415,0.244,0.811,0.263,0.056,0.1,0.7,0.273,0.491
Stefanie Ingram,South Florida Bulls Women's,JR,G,32.0,2,High-Volume Wing/Guard,,514094,604817,695539,9.9,0.425,0.3,0.651,0.308,0.061,0.5,1.4,0.181,0.506
Carla Brito,South Florida Bulls Women's,SR,F,28.0,3,Interior Specialist,,514405,605182,695960,9.9,0.43,0.3,0.682,0.166,0.15,0.4,1.2,0.186,0.494
Fatou Diakite,South Florida Bulls Women's,JR,F,24.0,3,Interior Specialist,,448869,528081,607294,6.1,0.541,0.5,0.692,0.045,0.148,0.8,0.7,0.228,0.572
Jelena Bulajic,South Florida Bulls Women's,FR,G,31.0,1,Bench Guard/Wing,,581666,684313,786960,4.7,0.367,0.306,0.63,0.091,0.06,0.3,0.3,0.171,0.478
Ines Piper,South Florida Bulls Women's,SR,F,32.0,3,Interior Specialist,,565668,665492,765315,3.8,0.445,0.0,0.8,0.07,0.134,1.0,0.8,0.134,0.491
Kirsten Lewis-Williams,South Florida Bulls Women's,JR,G,30.0,1,Bench Guard/Wing,,544453,640533,736613,2.7,0.37,0.167,0.781,0.091,0.067,0.1,0.5,0.161,0.454
Raina Tomasicka,South Florida Bulls Women's,SO,F,16.0,1,Bench Guard/Wing,,578385,680453,782521,4.5,0.302,0.25,0.929,0.107,0.051,0.1,0.2,0.259,0.389
Lee Teichman,South Florida Bulls Women's,FR,G,21.0,1,Bench Guard/Wing,,512666,603136,693607,1.0,0.286,0.0,0.571,0.155,0.049,0.0,0.1,0.22,0.362
Brooklyn Meyer,South Dakota State Jackrabbits Women's,SR,F,34.0,0,Elite Two-Way Big,,742359,873363,1004368,22.6,0.646,0.0,0.74,0.215,0.152,1.9,0.9,0.32,0.672
Madison Mathiowetz,South Dakota State Jackrabbits Women's,SR,G,34.0,2,High-Volume Wing/Guard,,575218,676727,778236,13.4,0.455,0.396,0.901,0.147,0.071,0.1,1.2,0.22,0.575
Emilee Fox,South Dakota State Jackrabbits Women's,SO,G,27.0,4,Efficient Role Player,,489306,575654,662002,8.4,0.468,0.491,1.0,0.184,0.063,0.1,0.6,0.16,0.643
Hadley Thul,South Dakota State Jackrabbits Women's,FR,G,33.0,4,Efficient Role Player,,451575,531264,610954,6.2,0.446,0.371,0.727,0.129,0.077,0.5,0.9,0.166,0.54
Mahli Abdouch,South Dakota State Jackrabbits Women's,FR,G,33.0,2,High-Volume Wing/Guard,,447453,526415,605378,6.0,0.428,0.384,0.767,0.224,0.062,0.2,1.2,0.208,0.549
Maggie Hartwig,South Dakota State Jackrabbits Women's,JR,F,32.0,3,Interior Specialist,,436329,513328,590328,5.3,0.38,0.219,0.778,0.06,0.172,0.5,0.4,0.194,0.477
Katie Vasecka,South Dakota State Jackrabbits Women's,SO,G,20.0,1,Bench Guard/Wing,,490265,576782,663299,8.5,0.401,0.25,0.714,0.141,0.07,0.2,0.9,0.216,0.48
Hilary Behrens,South Dakota State Jackrabbits Women's,SO,G,33.0,3,Interior Specialist,,556799,655058,753316,3.3,0.368,0.255,0.73,0.096,0.141,0.3,0.8,0.118,0.489
Ellie Colbeck,South Dakota State Jackrabbits Women's,SR,G,34.0,1,Bench Guard/Wing,,551716,649078,746440,3.1,0.39,0.36,0.71,0.138,0.054,0.1,0.2,0.116,0.538
Abby Hoselton,South Dakota State Jackrabbits Women's,FR,G,17.0,3,Interior Specialist,,535369,629846,724323,2.2,0.483,0.125,0.615,0.085,0.124,0.0,0.2,0.243,0.526
Claire Sheppard,South Dakota State Jackrabbits Women's,FR,F,22.0,1,Bench Guard/Wing,,514393,605169,695944,1.0,0.346,0.267,0.5,0.145,0.075,0.1,0.1,0.119,0.427
Jaidyn Dunn,South Dakota State Jackrabbits Women's,FR,F,21.0,1,Bench Guard/Wing,,500289,588575,676861,0.3,0.154,0.0,0.5,0.03,0.074,0.1,0.2,0.111,0.201
Angelina Robles,South Dakota Coyotes Women's,SR,G,36.0,2,High-Volume Wing/Guard,,618518,727668,836818,15.8,0.413,0.38,0.847,0.196,0.066,0.3,1.4,0.254,0.533
Molly Joyce,South Dakota Coyotes Women's,JR,G,36.0,2,High-Volume Wing/Guard,,566503,666474,766445,12.9,0.393,0.324,0.833,0.134,0.044,0.3,0.8,0.247,0.493
Elise Turrubiates,South Dakota Coyotes Women's,SR,F,35.0,3,Interior Specialist,,496435,584042,671648,8.9,0.415,0.376,0.806,0.082,0.13,0.5,1.2,0.16,0.514
Patience Williams,South Dakota Coyotes Women's,SR,F-C,35.0,3,Interior Specialist,,485584,571275,656967,8.2,0.475,0.26,0.625,0.081,0.192,0.7,1.3,0.241,0.511
Josie Hill,South Dakota Coyotes Women's,SR,C,35.0,3,Interior Specialist,,449881,529272,608663,6.1,0.515,0.24,0.771,0.117,0.123,0.7,0.3,0.175,0.566
Jenna Hopp,South Dakota Coyotes Women's,JR,G,33.0,1,Bench Guard/Wing,,455186,535513,615840,6.5,0.392,0.35,0.806,0.094,0.065,0.6,0.6,0.148,0.512
Tori Schlagel,South Dakota Coyotes Women's,FR,G,36.0,1,Bench Guard/Wing,,438973,516439,593905,5.5,0.357,0.254,0.781,0.117,0.076,0.2,0.8,0.171,0.466
Alex Flattery,South Dakota Coyotes Women's,SO,G,17.0,4,Efficient Role Player,,571314,672134,772954,4.1,0.474,0.444,0.857,0.126,0.126,0.5,0.8,0.127,0.55
Alyssa Bartlett,South Dakota Coyotes Women's,FR,G,23.0,1,Bench Guard/Wing,,536934,631687,726440,2.3,0.37,0.222,0.636,0.231,0.106,0.1,0.5,0.178,0.461
Olivia Kieffer,South Dakota Coyotes Women's,JR,G,25.0,1,Bench Guard/Wing,,526165,619017,711870,1.7,0.25,0.27,0.6,0.076,0.147,0.2,0.2,0.212,0.37
Olivia Moore,South Dakota Coyotes Women's,JR,G,24.0,1,Bench Guard/Wing,,523599,615999,708399,1.5,0.385,0.25,0.25,0.211,0.042,0.0,0.1,0.149,0.452
Grace Peterson,South Dakota Coyotes Women's,FR,F,19.0,3,Interior Specialist,,525267,617961,710655,1.6,0.481,0.25,1.0,0.116,0.115,0.1,0.1,0.254,0.536
Coral Mason,South Dakota Coyotes Women's,JR,G,20.0,3,Interior Specialist,,509838,599809,689780,0.8,0.385,0.333,0.833,0.135,0.164,0.2,0.1,0.146,0.505
Cassie Gallagher,USC Upstate Spartans Women's,SO,G,31.0,2,High-Volume Wing/Guard,,617874,726911,835947,15.7,0.408,0.398,0.755,0.158,0.055,0.5,0.6,0.279,0.513
Aubrie Kierscht,USC Upstate Spartans Women's,JR,G,29.0,4,Efficient Role Player,,534943,629345,723747,11.1,0.402,0.412,0.811,0.063,0.052,0.0,0.5,0.228,0.556
Aijah Palmore,USC Upstate Spartans Women's,SR,F,31.0,3,Interior Specialist,,455686,536101,616516,6.5,0.462,0.0,0.625,0.102,0.2,0.3,0.5,0.185,0.503
Kinley Paterson,USC Upstate Spartans Women's,FR,G,32.0,1,Bench Guard/Wing,,559306,658007,756708,3.5,0.379,0.0,0.386,0.285,0.089,0.3,1.0,0.197,0.383
Gwen Jenkins,USC Upstate Spartans Women's,SO,G,32.0,1,Bench Guard/Wing,,554678,652562,750446,3.2,0.254,0.271,0.84,0.169,0.052,0.2,0.4,0.158,0.363
Madison Miller,USC Upstate Spartans Women's,FR,F,29.0,3,Interior Specialist,,552543,650050,747558,3.1,0.423,0.28,0.68,0.068,0.104,0.3,0.1,0.282,0.501
Zoe Richardson,USC Upstate Spartans Women's,SO,G,32.0,3,Interior Specialist,,538470,633494,728518,2.3,0.376,0.0,0.714,0.16,0.118,0.3,0.5,0.164,0.389
Lexi Castator,USC Upstate Spartans Women's,SO,F,32.0,1,Bench Guard/Wing,,537311,632131,726951,2.3,0.38,0.375,0.5,0.163,0.057,0.4,0.2,0.131,0.507
Macy Wike,USC Upstate Spartans Women's,JR,G,32.0,1,Bench Guard/Wing,,517609,608952,700294,1.2,0.317,0.273,1.0,0.109,0.047,0.0,0.2,0.119,0.455
Zora Fray-Chinn,USC Upstate Spartans Women's,SR,G,20.0,1,Bench Guard/Wing,,526536,619454,712372,1.7,0.298,0.095,0.4,0.145,0.117,0.2,0.4,0.199,0.329
Jessa Troy,USC Upstate Spartans Women's,FR,G,15.0,4,Efficient Role Player,,534570,628906,723241,2.1,0.385,0.4,1.0,0.087,0.02,0.0,0.1,0.175,0.594
Iemyiah Harris,South Carolina State Lady Bulldogs Women's,JR,,21.0,2,High-Volume Wing/Guard,,575715,677312,778909,13.4,0.354,0.338,0.75,0.198,0.058,0.2,1.3,0.257,0.48
Shaunice Reed,South Carolina State Lady Bulldogs Women's,SR,G,24.0,2,High-Volume Wing/Guard,,530088,623633,717178,10.8,0.34,0.261,0.794,0.135,0.073,0.1,2.1,0.248,0.451
Angie Juste-Jean,South Carolina State Lady Bulldogs Women's,SR,G,22.0,1,Bench Guard/Wing,,487129,573092,659056,8.3,0.391,0.208,0.674,0.103,0.099,0.2,1.6,0.235,0.448
Mya Byrd,South Carolina State Lady Bulldogs Women's,SR,G,24.0,1,Bench Guard/Wing,,456671,537260,617849,6.5,0.294,0.231,0.613,0.219,0.037,0.2,1.0,0.183,0.376
Heaven Harper,South Carolina State Lady Bulldogs Women's,JR,C,30.0,3,Interior Specialist,,582083,684804,787525,4.7,0.431,0.0,0.436,0.04,0.117,0.4,0.3,0.158,0.434
Monajah Ford,South Carolina State Lady Bulldogs Women's,JR,G,29.0,1,Bench Guard/Wing,,569775,670324,770872,4.0,0.338,0.295,0.538,0.064,0.059,0.1,1.1,0.183,0.402
Feliah Greer,South Carolina State Lady Bulldogs Women's,SR,,20.0,3,Interior Specialist,,582083,684804,787525,4.7,0.317,0.167,0.577,0.148,0.158,0.2,1.9,0.222,0.355
Janiah Hinton,South Carolina State Lady Bulldogs Women's,SR,G,30.0,1,Bench Guard/Wing,,551862,649249,746636,3.1,0.277,0.276,0.667,0.152,0.059,0.0,0.8,0.155,0.346
Kimora Smith,South Carolina State Lady Bulldogs Women's,SO,F,28.0,3,Interior Specialist,,540703,636121,731540,2.5,0.431,0.0,0.438,0.109,0.087,0.1,0.6,0.188,0.433
Dream Watson,South Carolina State Lady Bulldogs Women's,FR,G,24.0,1,Bench Guard/Wing,,544453,640533,736613,2.7,0.324,0.267,0.485,0.138,0.055,0.1,0.6,0.222,0.382
Mya Giles,South Carolina State Lady Bulldogs Women's,SO,G,18.0,1,Bench Guard/Wing,,546511,642954,739397,2.8,0.279,0.172,0.688,0.129,0.048,0.1,0.5,0.25,0.364
Ariana Perry,South Carolina State Lady Bulldogs Women's,JR,G,13.0,1,Bench Guard/Wing,,522113,614251,706388,1.5,0.471,0.2,0.25,0.269,0.077,0.0,0.5,0.128,0.457
Terrannya Medlock,South Carolina State Lady Bulldogs Women's,FR,F,13.0,1,Bench Guard/Wing,,509267,599137,689008,0.8,0.12,0.167,0.75,0.05,0.076,0.2,0.1,0.207,0.186
Joyce Edwards,South Carolina Gamecocks Women's,SO,F,40.0,0,Elite Two-Way Big,,680528,800621,920715,19.2,0.571,0.2,0.707,0.139,0.118,1.1,1.8,0.28,0.6
Madina Okot,South Carolina Gamecocks Women's,SR,F,39.0,0,Elite Two-Way Big,,565784,665629,765473,12.8,0.575,0.448,0.702,0.075,0.241,1.4,1.3,0.251,0.607
Ta'Niya Latson,South Carolina Gamecocks Women's,SR,G,35.0,2,High-Volume Wing/Guard,,588754,692652,796550,14.1,0.486,0.325,0.803,0.201,0.055,0.3,1.7,0.229,0.575
Tessa Johnson,South Carolina Gamecocks Women's,JR,G,38.0,4,Efficient Role Player,,565701,665530,765360,12.8,0.469,0.448,0.827,0.139,0.064,0.3,0.6,0.194,0.606
Raven Johnson,South Carolina Gamecocks Women's,SR,G,40.0,2,High-Volume Wing/Guard,,513659,604305,694951,9.8,0.486,0.398,0.82,0.262,0.074,0.6,1.5,0.164,0.571
Agot Makeer,South Carolina Gamecocks Women's,FR,G,32.0,4,Efficient Role Player,,470380,553388,636397,7.3,0.462,0.25,0.692,0.106,0.092,0.7,1.1,0.194,0.53
Ayla McDowell,South Carolina Gamecocks Women's,FR,G,36.0,4,Efficient Role Player,,570679,671387,772095,4.1,0.405,0.363,0.741,0.023,0.052,0.1,0.6,0.142,0.549
Maddy McDaniel,South Carolina Gamecocks Women's,SO,G,33.0,1,Bench Guard/Wing,,575303,676827,778351,4.3,0.353,0.333,0.704,0.181,0.042,0.1,1.1,0.118,0.478
Maryam Dauda,South Carolina Gamecocks Women's,SR,F,37.0,3,Interior Specialist,,547123,643674,740225,2.8,0.443,0.227,0.771,0.036,0.136,0.7,0.3,0.125,0.56
Alicia Tournebize,South Carolina Gamecocks Women's,FR,F,20.0,3,Interior Specialist,,568212,668485,768757,4.0,0.418,0.25,0.529,0.047,0.144,0.6,0.3,0.189,0.454
Amyah Sutton,South Alabama Jaguars Women's,JR,G,35.0,2,High-Volume Wing/Guard,,543760,639717,735675,11.6,0.355,0.306,0.679,0.139,0.035,0.1,1.3,0.247,0.469
Cordasia Harris,South Alabama Jaguars Women's,SR,F,35.0,3,Interior Specialist,,533235,627335,721435,11.0,0.537,0.263,0.529,0.046,0.176,1.7,1.0,0.203,0.546
Daniela Gonzalez,South Alabama Jaguars Women's,SR,F,35.0,2,High-Volume Wing/Guard,,514778,605621,696464,9.9,0.37,0.376,0.642,0.154,0.073,0.5,1.3,0.173,0.498
Diawna Carter-Hartley,South Alabama Jaguars Women's,JR,F,36.0,3,Interior Specialist,,495063,582427,669791,8.8,0.413,0.314,0.684,0.141,0.117,0.5,1.5,0.181,0.498
Tamara Ortiz,South Alabama Jaguars Women's,SO,G,33.0,1,Bench Guard/Wing,,502582,591273,679964,9.2,0.325,0.283,0.773,0.187,0.06,0.1,1.1,0.237,0.464
Chrysta Narcisse,South Alabama Jaguars Women's,SO,G,35.0,4,Efficient Role Player,,485584,571275,656967,8.2,0.421,0.359,0.77,0.172,0.096,0.3,1.1,0.196,0.521
Ronaltha Marc,South Alabama Jaguars Women's,SR,G,35.0,1,Bench Guard/Wing,,582347,685115,787882,4.7,0.44,0.333,0.692,0.184,0.063,0.0,0.5,0.178,0.49
Alicia Spann,South Alabama Jaguars Women's,SR,C,36.0,3,Interior Specialist,,557313,655663,754012,3.4,0.531,0.0,0.655,0.055,0.131,0.2,0.2,0.171,0.551
Jeriyah Baines,South Alabama Jaguars Women's,FR,F,13.0,4,Efficient Role Player,,557748,656175,754601,3.4,0.486,0.5,0.667,0.194,0.095,0.1,0.2,0.33,0.552
Chloe Donnell,South Alabama Jaguars Women's,FR,G,11.0,1,Bench Guard/Wing,,508488,598221,687954,0.7,0.154,0.0,1.0,0.064,0.036,0.0,0.1,0.267,0.268
Francesca Schiro,Siena Saints Women's,FR,G,24.0,2,High-Volume Wing/Guard,,642053,755357,868660,17.1,0.443,0.309,0.8,0.275,0.077,0.3,1.9,0.264,0.552
Nicole Melious,Siena Saints Women's,JR,G,30.0,2,High-Volume Wing/Guard,,529068,622433,715798,10.7,0.368,0.296,0.886,0.142,0.07,0.1,1.1,0.189,0.487
Kaiya Rain Tucker,Siena Saints Women's,FR,G,28.0,3,Interior Specialist,,483493,568815,654137,8.1,0.447,0.2,0.714,0.143,0.198,1.4,1.3,0.215,0.484
Caydence Hadley,Siena Saints Women's,JR,F,30.0,3,Interior Specialist,,467918,550492,633066,7.2,0.39,0.171,0.772,0.129,0.114,0.4,0.8,0.21,0.45
Genevive Wedemeyer,Siena Saints Women's,JR,G,20.0,1,Bench Guard/Wing,,500639,588987,677335,9.1,0.356,0.279,0.778,0.153,0.069,0.2,1.2,0.193,0.479
Valencia Fontenelle-Posson,Siena Saints Women's,SR,G,22.0,1,Bench Guard/Wing,,451317,530961,610605,6.2,0.294,0.172,0.808,0.153,0.102,0.0,1.0,0.24,0.408
Alden Yergey,Siena Saints Women's,JR,G,27.0,1,Bench Guard/Wing,,582837,685690,788544,4.7,0.358,0.193,0.846,0.125,0.04,0.1,0.9,0.171,0.415
Jamariah Turner,Siena Saints Women's,SR,G,27.0,1,Bench Guard/Wing,,573248,674409,775571,4.2,0.287,0.22,0.629,0.11,0.062,0.0,0.8,0.233,0.391
Garrisen Freeman,Siena Saints Women's,SR,G,26.0,1,Bench Guard/Wing,,545640,641930,738219,2.7,0.309,0.214,0.429,0.1,0.089,0.4,0.6,0.122,0.352
Olivia Watkins,Siena Saints Women's,FR,G,27.0,3,Interior Specialist,,534844,629229,723613,2.1,0.455,0.0,0.692,0.11,0.087,0.1,0.4,0.13,0.515
Dallas Pierce,Siena Saints Women's,JR,G,25.0,1,Bench Guard/Wing,,525423,618145,710866,1.6,0.341,0.333,0.625,0.029,0.079,0.2,0.1,0.144,0.429
Azera Gates,Siena Saints Women's,FR,G,15.0,1,Bench Guard/Wing,,528390,621635,714881,1.8,0.387,0.0,0.273,0.177,0.079,0.0,0.1,0.182,0.373
Savannah Catalon,Seton Hall Pirates Women's,JR,G,32.0,2,High-Volume Wing/Guard,,570069,670669,771269,13.1,0.395,0.331,0.892,0.14,0.078,0.1,2.8,0.198,0.562
Jordana Codio,Seton Hall Pirates Women's,JR,G,32.0,1,Bench Guard/Wing,,560118,658963,757807,12.5,0.377,0.255,0.679,0.087,0.082,0.6,1.1,0.274,0.441
Mariana Valenzuela,Seton Hall Pirates Women's,SR,F,32.0,0,Elite Two-Way Big,,556257,654420,752583,12.3,0.462,0.377,0.625,0.092,0.134,0.8,1.0,0.209,0.559
Zahara Bishop,Seton Hall Pirates Women's,FR,G,32.0,1,Bench Guard/Wing,,488108,574245,660382,8.4,0.361,0.296,0.802,0.142,0.082,0.1,0.5,0.234,0.461
Ja'Kahla Craft,Seton Hall Pirates Women's,SO,G,26.0,4,Efficient Role Player,,462524,544146,625768,6.9,0.526,0.4,0.895,0.053,0.116,0.0,1.2,0.167,0.63
Jada Eads,Seton Hall Pirates Women's,SO,G,16.0,2,High-Volume Wing/Guard,,527174,620205,713235,10.6,0.358,0.294,0.78,0.338,0.108,0.1,2.0,0.253,0.461
Shailyn Pinkney,Seton Hall Pirates Women's,SR,G-F,28.0,1,Bench Guard/Wing,,564511,664131,763751,3.8,0.374,0.268,0.588,0.196,0.073,0.1,0.5,0.127,0.456
Natalia Hall-Rosa,Seton Hall Pirates Women's,FR,F,25.0,4,Efficient Role Player,,543959,639952,735944,2.6,0.455,0.348,0.727,0.188,0.068,0.0,0.5,0.182,0.548
Ari Woodard,Seton Hall Pirates Women's,FR,G,20.0,1,Bench Guard/Wing,,546923,643439,739954,2.8,0.407,0.276,0.5,0.236,0.065,0.0,1.0,0.147,0.484
Cam Rust,Seton Hall Pirates Women's,SO,F,19.0,3,Interior Specialist,,532098,625998,719897,2.0,0.385,0.231,0.714,0.165,0.121,0.1,0.4,0.209,0.449
Messiah Hunter,Seton Hall Pirates Women's,SR,F,32.0,1,Bench Guard/Wing,,515290,606223,697156,1.1,0.25,0.118,0.917,0.067,0.069,0.4,0.2,0.087,0.352
Ella Brubaker,Seattle Redhawks Women's,SR,G,30.0,2,High-Volume Wing/Guard,,618917,728138,837359,15.8,0.442,0.305,0.826,0.097,0.075,0.4,1.6,0.255,0.554
Tamia Stricklin,Seattle Redhawks Women's,SR,F,29.0,1,Bench Guard/Wing,,524087,616573,709059,10.4,0.395,0.357,0.7,0.144,0.115,0.3,1.0,0.213,0.482
Jana Vesic,Seattle Redhawks Women's,FR,G,30.0,1,Bench Guard/Wing,,486815,572724,658632,8.3,0.401,0.313,0.708,0.2,0.037,0.2,0.6,0.203,0.479
Andjela Bigovic,Seattle Redhawks Women's,SR,F,26.0,1,Bench Guard/Wing,,470421,553437,636452,7.3,0.327,0.227,0.958,0.12,0.104,0.5,0.5,0.236,0.402
Chloe Emanga,Seattle Redhawks Women's,FR,G,29.0,1,Bench Guard/Wing,,440433,518157,595880,5.6,0.32,0.152,0.839,0.081,0.074,0.3,0.8,0.176,0.414
Lucija Milkovic,Seattle Redhawks Women's,JR,C,26.0,3,Interior Specialist,,450068,529492,608915,6.2,0.436,0.308,0.571,0.107,0.127,0.5,0.3,0.252,0.466
